Person_ID,Age,Gender,Sleep Start Time,Sleep End Time,Total Sleep Hours,Exercise (mins/day),Caffeine Intake (mg),Screen Time Before Bed (mins),Work Hours (hrs/day),Productivity Score,Mood Score,Stress Level,Sleep Quality
1830,29,Other,20.57,1.29,4.73,66,240,88,6.951314987,1,3,6,8
9794,59,Female,23.2,6.74,7.54,5,38,10,7.744652969,7,4,10,10
7981,46,Male,20.87,3.65,6.78,18,137,45,10.58122767,6,5,5,2
6202,44,Female,22.43,4.45,6.01,17,288,160,8.582212133,9,6,6,9
5971,35,Female,22.57,5.31,6.74,88,206,152,5.016954335,4,1,9,7
1716,42,Male,21.73,6.29,8.55,64,79,91,8.719385426,3,2,6,5
3122,22,Female,23.77,7.22,7.46,51,191,115,10.8232567,8,10,9,4
1493,55,Female,21.52,2.64,5.12,52,231,11,8.124750442,4,10,6,1
9948,48,Other,23.03,7.21,8.18,0,206,134,9.875939205,9,3,10,5
5291,53,Other,20.4,5.3,8.9,89,155,59,5.49355438,7,5,7,8
4877,50,Male,22.73,4.03,5.29,46,160,66,10.04461756,9,7,6,5
3083,37,Female,20.45,4.43,7.98,72,45,155,9.793646582,5,5,6,1
2850,26,Other,21.73,2.83,5.1,12,267,163,8.762486015,8,3,8,4
6214,44,Male,20.6,5.24,8.64,46,243,148,8.446369929,8,6,9,3
3864,52,Female,22.87,7.49,8.62,46,42,147,5.780429678,7,6,5,8
8381,57,Female,22.4,3.74,5.34,74,169,174,5.40618008,2,6,2,5
5685,27,Male,20.68,2.52,5.84,87,260,178,8.855563303,1,1,4,1
8120,20,Male,23.78,7.04,7.26,50,117,35,5.412987408,2,5,8,7
6243,57,Male,21.22,3.86,6.64,79,56,149,5.751249301,2,2,2,6
8426,46,Other,23.52,5.79,6.27,55,15,85,10.47188321,4,8,8,8
9024,39,Female,22.37,3.7,5.33,75,18,179,11.09589035,5,3,10,3
9267,24,Male,21.4,2.41,5.01,34,252,19,7.929225394,5,8,8,6
6239,48,Other,20.7,2.02,5.32,31,219,138,10.24660667,9,8,8,6
8526,50,Other,21.35,3.82,6.47,51,50,172,11.22565334,6,2,5,10
4253,42,Female,21.33,2.44,5.1,85,70,12,8.878493264,7,5,6,5
8176,45,Other,23.52,8.43,8.91,78,104,34,8.485976623,1,3,3,8
8760,40,Other,22,6.77,8.77,7,153,161,5.03914261,8,3,1,10
5887,37,Female,20.03,3.76,7.72,68,10,165,10.05728664,3,7,1,10
8424,19,Female,23.73,6.89,7.16,67,259,56,9.628951952,5,7,4,2
1409,24,Male,20.58,3.43,6.84,24,232,89,11.62657728,5,10,3,7
3662,52,Male,23.37,4.65,5.28,32,34,49,4.359947709,2,8,3,9
5796,42,Other,22.62,3.97,5.35,32,110,120,10.96736529,10,2,4,5
5444,57,Male,22.52,7.12,8.61,20,126,28,8.441905839,7,1,8,8
7220,22,Female,20.15,2.64,6.49,61,74,173,8.039025296,5,4,1,8
7393,24,Male,23.88,8.87,8.98,58,154,82,6.182627079,5,7,3,9
9614,38,Female,21.08,4.96,7.88,40,59,147,11.60259631,7,4,8,4
5205,41,Male,23.95,6.24,6.29,61,249,103,4.679013959,4,4,4,3
9201,47,Other,23.85,7.69,7.84,66,92,7,7.308134835,10,5,4,6
7909,29,Male,23.22,7.69,8.47,0,192,21,11.5077317,4,3,9,4
2063,51,Male,22.6,7.83,9.23,49,94,62,11.47624921,4,3,8,1
8180,38,Male,23.33,6.7,7.37,43,140,131,8.376313149,1,5,5,8
2368,58,Male,22.65,6.05,7.4,78,108,59,10.48465947,5,2,8,4
8442,40,Female,20.47,5.23,8.76,82,47,61,5.983175782,6,7,6,2
7686,58,Female,23.88,7.58,7.7,86,229,22,5.453145892,9,7,2,2
5499,22,Female,21.65,6.09,8.44,64,62,71,9.990186575,2,8,8,3
3439,55,Male,20.2,0.96,4.76,55,15,139,9.036472448,3,8,5,9
3807,55,Other,20.92,1.94,5.03,48,194,153,9.607275056,6,6,5,1
6293,56,Male,21.28,4.99,7.7,19,76,34,6.342502841,8,9,1,7
8045,39,Female,21.58,6.06,8.47,45,186,37,10.37175702,6,1,5,7
8260,20,Other,20.5,3.32,6.82,10,28,88,7.447804198,3,6,3,10
1547,45,Other,21.62,6.21,8.6,40,290,92,8.575005732,3,4,1,9
8928,53,Female,21.48,3.12,5.64,76,222,120,5.824702147,7,5,6,3
5336,45,Male,23.33,5.83,6.5,28,56,118,6.796813859,6,4,7,2
2795,18,Male,21.98,7.46,9.47,30,70,140,4.775267477,1,2,7,9
3226,25,Other,23.7,5.21,5.51,67,166,80,10.62626436,2,7,2,9
1907,49,Male,22.07,5.37,7.3,23,88,94,11.51546898,6,8,4,1
7697,25,Female,20.23,2.81,6.57,66,234,170,9.372268232,9,3,3,5
4181,51,Other,21.15,2.34,5.19,52,65,37,4.718554828,4,3,6,6
1260,38,Male,23.38,6.19,6.81,29,6,123,4.112650284,8,3,9,5
3099,44,Female,21.73,2.66,4.93,9,201,25,8.117955952,4,7,2,2
2040,28,Male,21.12,3.7,6.58,61,28,101,6.711405736,1,8,6,8
4809,53,Male,20.87,3.21,6.34,37,144,26,11.99755865,7,7,2,3
2473,46,Male,23.38,7.94,8.56,8,104,124,10.00871624,9,6,3,1
6914,57,Female,22.73,4.92,6.19,69,5,27,5.157026705,9,1,8,10
2552,26,Male,23.93,5.28,5.34,77,87,112,9.681372859,10,4,9,9
4051,43,Other,21,4.81,7.81,6,11,165,11.69176708,10,10,5,5
9876,54,Other,22.88,4.21,5.33,20,283,111,7.661994939,6,3,1,5
5979,59,Female,21.65,6.14,8.49,79,80,43,10.83604074,8,4,3,3
1147,19,Other,23.4,8.82,9.42,0,32,29,4.229917576,6,6,9,1
2013,57,Other,23.5,8.55,9.05,89,219,144,5.064693113,2,2,7,5
9527,46,Male,23.28,7.67,8.39,71,70,88,11.81132499,9,4,3,6
8636,45,Male,21.62,2.26,4.64,4,246,125,10.01237046,5,3,7,4
1500,28,Female,21.95,3.09,5.14,71,52,122,11.36262861,9,4,9,4
9017,28,Male,21.13,3.8,6.67,6,270,37,6.914635078,4,1,4,2
4590,38,Other,21.02,5.57,8.55,44,44,151,4.906672684,5,2,4,5
8229,27,Other,20.82,3.31,6.5,27,70,66,10.53889923,7,4,9,2
6424,37,Female,21.47,5.32,7.86,44,16,46,11.206256,4,4,10,4
9181,25,Male,20.48,1.34,4.85,35,90,83,10.75912054,3,5,10,6
9951,20,Female,22.53,7.93,9.4,46,290,116,9.700968635,7,6,3,1
7586,25,Female,21.9,7.22,9.32,55,187,112,11.50730356,6,6,6,2
2666,27,Other,21.75,4,6.25,18,97,56,9.453452721,8,3,7,1
2747,58,Other,22.2,4.5,6.3,42,208,87,6.637559094,6,5,9,8
7238,30,Male,21.6,6.34,8.74,54,51,35,10.08805832,2,8,4,1
7235,28,Male,23.57,5.25,5.68,46,286,75,4.716856483,2,3,7,7
8939,34,Other,23.07,5.84,6.77,70,150,80,8.245505128,3,2,5,7
7452,53,Other,22.68,5.9,7.22,47,248,75,9.861485531,9,8,7,2
1073,55,Other,21.75,3.87,6.12,77,194,35,7.849054487,10,8,10,3
4117,57,Other,21.28,5.94,8.66,60,2,81,5.134798575,1,6,3,2
9974,38,Female,22.45,3.08,4.63,47,166,66,11.54703775,4,2,2,3
7154,18,Male,23.15,8.64,9.49,18,109,33,6.432596711,1,6,3,3
4658,24,Male,20.33,2.72,6.38,46,284,99,5.133721666,1,7,8,3
8138,39,Female,22.53,4.73,6.2,43,6,127,5.903643772,1,1,10,4
7941,39,Male,20.42,2.6,6.18,27,286,96,4.732445818,2,5,8,7
7719,36,Male,22.33,4.6,6.26,70,189,71,11.85423683,3,2,1,5
8556,58,Female,21.93,6.67,8.74,26,51,48,8.000498613,6,6,7,4
9865,51,Other,23.32,7.54,8.22,82,66,157,6.913823049,6,3,1,5
6399,18,Female,22.88,4.05,5.17,37,174,28,8.694134111,6,8,1,9
4426,34,Female,20.4,4.44,8.04,16,224,166,10.35604678,5,4,8,1
4143,56,Male,22.93,3.93,5,47,282,127,10.18935817,3,2,4,10
9139,44,Male,23.33,4.28,4.94,7,145,17,11.12078739,2,10,8,4
3762,31,Female,22.48,4.25,5.77,3,230,138,6.050733827,6,3,5,10
6060,24,Female,22.88,3.81,4.93,72,239,128,6.228501708,4,3,4,6
2142,46,Female,20.13,4.78,8.64,16,67,109,6.21832685,9,5,6,10
3687,18,Male,21.78,7.02,9.24,10,173,44,5.50445715,9,1,2,8
4340,29,Male,20.32,4.25,7.93,23,202,166,5.111682966,4,1,5,8
9114,53,Female,22.98,6.17,7.19,11,189,95,11.73049487,9,8,8,5
9791,34,Other,23.62,6.13,6.51,69,59,178,11.10667701,9,3,2,1
7609,35,Female,21.7,2.23,4.53,86,45,17,5.686135461,8,8,2,7
6301,39,Female,21.15,1.97,4.82,48,128,77,9.338077168,2,3,7,6
5438,36,Male,21.23,4.2,6.97,88,281,162,11.58866512,4,10,6,1
7822,18,Female,22.75,6.7,7.95,89,178,57,10.50362387,8,3,3,3
8001,44,Male,21.62,3.37,5.75,10,224,177,4.22916745,9,5,7,7
5303,33,Female,22.8,7.1,8.3,5,17,146,4.270573134,2,3,6,6
7453,45,Female,23.52,8.94,9.43,35,106,125,8.004317417,10,6,8,4
9638,45,Female,21.32,2.49,5.17,87,89,49,11.05228238,5,8,8,7
9980,57,Female,21.23,2.58,5.35,84,83,160,8.011976764,7,7,3,4
8422,39,Other,23.62,4.12,4.5,1,186,164,9.290714467,9,2,7,7
4334,49,Other,20.12,0.69,4.58,47,28,164,4.479237608,5,4,8,5
1333,59,Female,22.73,3.63,4.9,71,195,108,6.614262768,7,5,1,3
3957,22,Female,21.38,1.93,4.55,28,138,145,5.308413691,5,4,1,8
5137,49,Other,20.05,3.64,7.59,88,189,57,11.55952725,4,6,8,3
5260,59,Male,23.53,4.16,4.63,28,228,146,5.441869215,7,5,1,10
8501,54,Female,21.37,5.57,8.21,51,38,2,4.941745593,6,7,5,2
1219,21,Female,22.27,3.71,5.44,35,230,166,9.619953301,8,1,10,6
8404,29,Other,21.83,3.16,5.33,89,113,125,11.39077299,5,4,6,3
6293,21,Other,20.2,1.04,4.84,24,233,15,8.617078679,4,4,8,1
3386,33,Female,21.18,4.67,7.49,74,213,109,6.833045091,6,7,4,4
4366,30,Other,23.43,5.83,6.4,81,89,41,5.4403992,6,8,6,2
2805,31,Female,20.27,4.96,8.7,72,67,70,11.86624482,10,3,8,5
6895,46,Female,20.85,2.87,6.02,11,154,111,6.146648521,6,2,1,3
1058,50,Other,21.45,2.58,5.13,14,266,163,11.3829854,10,1,7,1
7383,32,Male,22.73,4.4,5.67,85,10,80,5.760100789,7,8,3,9
3962,41,Male,20.28,1.03,4.74,9,246,77,6.087138442,6,5,4,4
4532,49,Female,23.1,7.74,8.64,80,289,83,11.35438751,6,2,5,10
1656,25,Other,20.37,5.79,9.43,30,140,126,9.469380174,7,10,3,10
4041,53,Other,22.05,4.23,6.18,46,261,118,10.19542866,5,7,3,4
9846,36,Female,21.52,5.49,7.97,89,26,27,6.688972287,8,6,9,6
7729,46,Female,21.25,5.55,8.3,33,82,160,7.957346258,2,2,1,4
8425,53,Female,20.98,6.36,9.38,46,79,106,10.34491501,1,8,10,7
3909,58,Female,21.85,6.64,8.79,22,72,87,7.257542797,1,10,6,5
5616,30,Other,20.13,3.88,7.75,24,70,163,4.351499252,1,6,4,9
7587,54,Other,22.93,8.39,9.46,52,197,30,8.480034913,2,4,6,3
7704,49,Male,20.77,4.44,7.68,26,21,46,9.934963881,2,7,5,7
3634,27,Male,20.22,4.53,8.31,32,296,117,8.411235799,7,4,2,8
3024,31,Male,21.33,5.48,8.14,45,132,169,10.60432553,10,10,8,9
1493,20,Other,20.55,4.24,7.69,84,44,46,6.291172627,8,9,9,10
5797,24,Male,22.62,5.67,7.05,0,207,30,4.059188226,8,8,7,8
8694,51,Other,21.15,6.64,9.49,12,278,96,5.838949075,9,5,7,4
8670,24,Male,20.82,1.91,5.09,32,159,43,10.1898539,5,3,4,8
6554,25,Female,21.67,5.07,7.41,37,77,54,4.038072321,2,1,6,1
1372,34,Other,23.78,8.8,9.01,24,134,105,10.55225617,1,9,2,8
2050,24,Male,21.95,5.3,7.35,64,48,34,6.172132622,1,8,3,4
3721,39,Male,20.75,3.8,7.05,65,106,85,11.23286324,4,5,1,4
2617,20,Male,23.87,8.23,8.36,18,232,144,7.546058731,10,4,10,10
9535,58,Male,20.23,3.73,7.49,56,198,160,4.217290412,10,7,9,10
4041,57,Female,23.92,5.53,5.61,39,219,122,6.85595622,6,7,10,4
2021,27,Male,22.72,6.09,7.37,52,204,91,4.477907246,10,8,10,9
5274,56,Other,23.58,8.35,8.76,84,242,172,7.242812909,7,1,2,1
3403,48,Male,20.6,5.1,8.5,48,122,46,9.131042488,2,4,4,2
3156,45,Other,23.28,8.69,9.41,7,123,148,5.668844416,5,10,10,1
7022,53,Other,23.97,7.62,7.66,23,64,145,10.43434771,8,7,10,6
9885,48,Male,23.48,6.93,7.45,88,180,90,5.504201902,4,10,3,7
5275,52,Other,20.85,5.06,8.21,76,48,26,10.32393885,4,2,3,5
8997,56,Other,20.83,1.88,5.05,61,82,122,4.913965046,10,10,7,8
1905,35,Other,21.17,4.65,7.48,60,131,60,9.211830135,6,3,6,7
1554,53,Other,21.23,4.81,7.58,25,111,175,6.625649349,2,4,2,7
6109,46,Male,21.05,5.78,8.73,69,19,173,6.179444823,10,2,9,4
6492,55,Female,20.12,1.05,4.93,15,147,37,8.575935562,5,2,8,8
8661,22,Other,22.67,5.53,6.87,36,193,6,9.54717621,7,8,8,9
5864,30,Other,20.05,4,7.95,55,261,158,6.393320665,8,1,5,3
6945,29,Male,21.98,6.48,8.49,0,69,55,6.330819238,3,8,5,8
3036,48,Other,21.13,6.62,9.49,88,106,121,5.060390233,1,8,8,5
9716,41,Male,21.9,4.26,6.36,42,179,113,10.45494435,2,1,3,1
5459,39,Other,23.57,8.38,8.82,47,111,125,6.986633539,10,5,4,8
1760,23,Male,23.35,3.87,4.52,18,227,117,5.088308668,6,8,9,2
8541,19,Male,21.98,3.25,5.27,38,15,144,7.872940248,6,2,6,1
9862,57,Other,23.9,4.73,4.83,68,280,94,9.747250222,9,8,7,6
3061,36,Female,21.1,4.7,7.6,35,145,77,8.81000158,7,4,5,5
2563,29,Female,23.5,8.95,9.45,6,22,161,5.661397187,2,5,6,4
5969,58,Other,23.22,6.04,6.82,16,24,63,5.893480208,7,3,5,7
1667,18,Male,20.9,2.22,5.32,30,7,71,9.570890135,7,10,5,5
5978,50,Male,23.1,4.39,5.29,16,51,139,6.948647121,5,5,10,5
7836,38,Other,22.15,4.28,6.13,54,25,52,4.449203632,7,8,7,6
9534,31,Male,20.92,5.67,8.75,86,174,74,6.596997792,10,3,1,2
1014,31,Other,20.35,3.74,7.39,15,7,166,10.20266581,1,10,9,1
3513,36,Other,22.57,4.54,5.97,26,164,143,4.538471107,1,1,9,3
5597,48,Male,20.58,6.01,9.43,23,220,172,6.34006156,10,8,3,8
4646,23,Female,23.6,6.59,6.99,27,52,37,9.379475216,2,5,4,8
6256,31,Other,23.17,5.26,6.09,7,250,134,7.10256871,7,8,7,3
7673,50,Male,23.58,7.59,8,48,237,173,4.079036853,6,2,10,2
3714,24,Other,22.27,4.41,6.15,65,110,11,9.729080505,4,10,7,5
4012,59,Female,20.07,0.99,4.92,14,102,46,10.78234472,6,1,8,10
4410,55,Female,20.17,4.24,8.07,17,206,88,11.39899335,3,1,2,3
9554,35,Other,22.2,6,7.8,17,132,13,4.92346912,9,7,8,4
5002,18,Other,22.82,7.01,8.2,22,215,73,7.164311011,3,8,6,4
1956,36,Male,22.83,3.76,4.93,76,195,63,6.838411354,10,7,2,1
8847,21,Male,23.77,8.37,8.6,14,214,25,10.46569158,6,10,1,5
5709,59,Female,22.32,7.77,9.46,75,195,120,6.236223083,4,4,7,3
1390,36,Other,20.13,3.66,7.53,11,184,172,7.314403295,6,10,6,1
9148,27,Other,22.42,4.26,5.84,4,125,114,6.453578163,3,7,8,8
8472,53,Female,20.72,2.56,5.84,57,104,25,10.79770436,4,2,9,1
7691,21,Other,21.92,4.13,6.21,80,140,147,5.531562334,7,1,5,8
7805,42,Other,22.43,5.55,7.12,83,257,131,10.70404061,7,6,9,6
7085,33,Male,20.15,3.96,7.81,54,60,62,11.19668173,8,6,2,3
4032,46,Other,21.22,6.04,8.82,61,232,135,5.199333025,8,7,6,3
8717,19,Male,20.67,1.53,4.87,61,15,93,8.026420834,4,8,1,2
3753,39,Female,23.53,8.28,8.75,21,295,38,11.12634441,4,7,5,9
7731,44,Other,20.32,4.1,7.79,30,200,51,10.21172212,5,3,2,10
4995,35,Female,23.78,5.75,5.97,64,59,10,7.359886388,2,6,3,5
8428,20,Female,22.48,5.06,6.57,21,116,22,6.663222437,8,2,7,9
4630,21,Female,21.05,1.9,4.85,13,246,34,7.372494049,1,3,9,6
7023,35,Female,22.37,4.41,6.04,37,25,125,10.13886129,4,9,2,10
4684,25,Other,21.38,6.78,9.39,14,290,38,4.624971446,10,4,9,4
2561,41,Female,20.23,2.69,6.46,54,71,59,11.60901626,3,9,10,1
3441,50,Male,20.88,2.64,5.76,68,86,102,6.573472373,4,8,1,5
5593,29,Other,23.22,6.72,7.51,78,233,160,11.14297002,9,8,3,10
4978,28,Female,20.43,2.18,5.74,47,231,101,11.56590738,3,1,5,10
1908,19,Male,22.73,7.47,8.73,85,238,28,4.363281249,10,2,7,7
8682,19,Female,23.5,8.53,9.03,21,134,19,11.77862968,2,10,3,2
9012,38,Male,20.37,3.52,7.15,23,33,177,5.935623276,3,3,6,5
3018,42,Male,22.3,7.19,8.89,22,10,115,6.47607167,3,7,10,3
3010,40,Female,21.32,6.7,9.38,66,257,21,10.53835409,8,4,8,8
6141,36,Male,23.98,8.17,8.19,22,190,29,6.253086347,10,4,6,1
6059,29,Male,23.95,5.35,5.4,23,193,95,5.250516787,7,8,5,7
3430,55,Male,23.93,8.6,8.67,30,227,115,9.058230139,5,6,3,6
6156,54,Other,21.28,6.11,8.83,10,94,118,4.517902129,2,9,3,9
6091,24,Other,20.68,3.37,6.69,79,270,52,4.873357614,5,8,3,4
9796,22,Female,20.28,1.92,5.63,40,148,13,10.89198898,4,5,7,9
4521,37,Other,20.6,5.67,9.07,14,11,94,4.189641943,5,9,4,8
2309,52,Male,22.65,8.1,9.45,16,11,145,6.01975438,7,3,3,7
1629,48,Other,22,7.42,9.42,8,57,107,5.951707851,4,9,1,7
6178,36,Other,21.73,4.59,6.86,0,212,130,4.26984086,7,1,9,2
7289,43,Female,20.9,5.02,8.12,49,238,0,5.16564202,3,3,10,7
7087,59,Male,20.9,5.53,8.63,69,195,39,6.431100544,2,9,4,6
7886,31,Female,21.48,2,4.51,54,261,130,7.329501287,10,5,10,3
1351,46,Other,23.58,4.39,4.81,5,161,43,6.404236398,4,4,10,2
2190,29,Other,20.7,1.43,4.73,21,3,135,4.530604891,8,4,3,3
6003,46,Male,21.95,7.17,9.22,9,211,15,6.891478521,10,3,7,8
8661,53,Female,23.3,4.84,5.54,61,237,17,7.248046186,2,10,8,8
4415,50,Male,21.25,4.08,6.83,52,268,121,6.665440491,3,9,10,9
4075,19,Other,23.37,4.82,5.46,71,57,106,10.3977194,8,1,1,8
4949,53,Other,21.25,2.12,4.87,67,226,129,9.406518931,9,10,5,2
7413,59,Female,20.65,1.79,5.14,83,71,100,4.314382666,10,5,1,5
2605,50,Female,23.02,6.84,7.83,10,34,166,5.604672241,10,8,5,1
2659,49,Female,23.45,5.64,6.19,79,171,1,4.548023705,9,6,7,5
2360,26,Female,23.32,5.98,6.66,31,288,63,4.641537292,2,2,7,1
2333,58,Female,20.13,3.92,7.79,79,129,59,9.539295672,3,3,9,10
8046,32,Female,22.5,7.88,9.38,71,285,35,7.968278475,5,2,4,9
9699,51,Male,21.17,2.02,4.85,49,36,119,4.501377078,6,1,1,8
2177,32,Female,21.53,4.44,6.91,11,1,177,7.275032654,7,4,4,2
9781,27,Male,22.48,4.82,6.34,55,9,146,8.88328963,7,9,4,4
2376,18,Male,21.03,4.51,7.48,60,94,40,10.26337322,6,6,9,7
5211,31,Male,22.82,5.33,6.51,58,9,24,6.995735113,1,5,9,6
4561,42,Male,23.47,7.39,7.92,14,245,175,11.76521306,8,1,1,9
4791,43,Male,21.7,3.18,5.48,50,245,127,5.273272255,5,5,6,8
9533,35,Other,21.52,4.01,6.49,8,185,157,8.85669425,2,10,9,1
5451,43,Female,20.2,1.1,4.9,22,8,44,4.805331092,3,9,3,4
9120,29,Male,21.45,6.29,8.84,76,154,28,4.760874994,8,10,3,4
8420,56,Other,22.88,7.03,8.15,51,161,34,10.48894298,2,1,9,9
5054,58,Female,21.65,3.07,5.42,68,150,88,7.680096777,5,4,10,6
4183,31,Male,23.68,7.34,7.65,0,25,32,4.999231243,10,5,7,4
4096,25,Female,20.05,3.89,7.84,58,116,163,6.529424407,1,2,4,5
9391,42,Female,23.58,7.22,7.63,45,3,140,9.306542749,9,3,7,9
3214,18,Other,21.07,6.1,9.03,30,226,162,8.413173889,6,7,5,7
9604,25,Female,22.3,4.82,6.52,31,61,172,6.735050576,3,10,7,7
7299,39,Female,21.47,6.89,9.42,76,201,95,4.10218968,4,6,9,7
9734,56,Female,21.35,6.19,8.84,87,199,14,11.02360544,6,7,9,6
7061,46,Other,21.13,3.99,6.85,50,64,100,8.046655497,4,6,1,1
8603,53,Male,20.35,5.18,8.83,73,174,2,4.965387597,5,8,1,10
3026,29,Female,22.9,5.03,6.13,77,139,89,10.74101759,8,1,1,10
5604,58,Female,22.9,4.25,5.35,60,120,42,10.24651705,2,7,6,5
4768,32,Other,23.93,8.35,8.41,24,21,158,8.820930215,2,7,6,2
3444,41,Male,20.78,3.71,6.92,47,170,5,5.640153799,4,8,6,2
1713,37,Male,22.78,4.69,5.91,0,218,14,7.722502607,6,2,5,4
4762,49,Male,21.3,4.84,7.54,36,48,58,10.80083062,5,5,6,3
1328,51,Female,23.77,8.83,9.06,5,177,108,11.52424573,9,2,1,4
6568,52,Male,21.73,7.22,9.49,55,56,32,11.42511825,2,8,4,4
1195,46,Male,22.27,3.97,5.7,26,176,164,8.50690438,7,4,5,9
9186,54,Female,23.6,5.6,6,55,79,13,10.09301578,1,4,7,9
9287,38,Male,23.83,6.34,6.5,70,80,141,4.359144915,6,10,7,4
2630,33,Other,23.67,8.84,9.18,61,285,139,4.896881234,3,5,7,9
9425,24,Male,23.52,7.47,7.95,17,5,83,9.573331741,4,7,4,4
8267,24,Male,22.85,3.59,4.74,39,216,132,9.315147318,3,2,9,8
8050,52,Other,22.07,7.36,9.3,68,53,2,8.139041468,8,2,2,7
7071,22,Female,20.17,5.54,9.38,43,288,55,6.072864054,2,1,1,9
1971,56,Male,23.58,8.81,9.23,37,141,89,11.27650128,7,7,8,1
8506,26,Other,23.73,8.78,9.05,27,125,91,9.785849208,10,6,5,6
6220,58,Male,22.45,4.53,6.08,28,205,165,6.646066298,4,8,2,9
3513,50,Female,21.45,2.12,4.67,86,233,144,6.762674529,5,4,7,5
2750,41,Female,20.6,1.45,4.85,7,295,12,5.252405399,2,8,9,3
8951,31,Male,23.08,5.99,6.91,63,252,5,11.78363786,6,1,5,6
4135,46,Other,21.33,6.01,8.68,79,132,142,9.447968295,4,5,7,9
3467,32,Female,23.93,5.45,5.52,31,296,169,4.007719695,8,3,6,6
8927,54,Other,22.9,3.5,4.6,26,104,174,4.982945058,7,7,2,6
5907,23,Other,20.37,2.18,5.81,12,152,124,7.233088889,1,8,9,1
6047,57,Male,23.52,5.23,5.72,7,72,44,11.80143309,9,6,10,10
2382,41,Male,20.68,5.37,8.68,16,239,92,9.369824623,2,8,5,8
2290,52,Male,22.9,7.31,8.41,59,1,67,7.264362138,5,8,2,3
8209,45,Male,20.7,4,7.3,89,132,14,9.813096226,4,10,5,9
3804,53,Other,20.98,2.17,5.19,46,181,30,9.726769955,2,7,3,7
1265,44,Male,21.35,3.22,5.87,62,98,163,7.842310558,2,4,8,5
1178,35,Other,22.27,3.72,5.45,8,299,94,11.7948688,9,7,7,3
8275,53,Other,21.55,5.55,8,72,256,105,8.693725471,5,9,7,8
1065,53,Female,20.02,4.84,8.82,71,191,43,7.297396004,4,2,8,1
2832,48,Female,22.93,4.88,5.95,47,10,135,7.509671212,2,8,8,2
7184,28,Female,20.45,5.56,9.11,51,198,75,4.69443659,2,1,6,9
4948,58,Other,22,6.11,8.11,54,215,92,10.47956007,2,9,3,8
7883,40,Female,21.77,6.02,8.25,75,168,7,11.63067177,9,5,9,10
7258,41,Other,22.63,7.55,8.91,17,28,1,6.440897117,7,2,5,2
9870,26,Male,22.83,5.83,6.99,74,21,48,5.481172334,10,4,4,7
3424,57,Male,23.68,4.65,4.96,56,33,72,8.088834452,4,2,10,3
7630,28,Male,22.3,7.66,9.36,7,242,20,9.215464476,1,5,6,2
4402,51,Other,23.95,7.48,7.53,36,276,119,7.16009336,3,1,3,3
1140,33,Other,21.12,3.27,6.15,31,148,111,10.51610304,8,1,4,9
5426,28,Male,23.42,8.66,9.24,63,205,31,11.30171269,2,10,3,4
9487,59,Female,23.28,7.58,8.3,3,98,141,11.76389673,5,4,7,9
6190,30,Male,22.12,3.77,5.65,28,92,5,4.108496765,9,2,6,10
6554,54,Female,22.05,5.48,7.43,35,13,22,4.314095368,10,7,10,5
8107,55,Male,20.53,4.04,7.51,31,126,47,5.407690549,10,10,7,7
7745,20,Male,21.55,4.64,7.09,19,296,81,8.383570433,6,10,9,10
3584,58,Male,22.72,3.56,4.84,82,178,132,7.703261507,1,8,4,9
6414,23,Other,21.63,5.04,7.4,28,158,65,4.104588957,9,6,3,3
6860,27,Female,20.27,4.96,8.69,35,255,66,9.101226271,9,7,7,9
3631,27,Male,22.32,6.26,7.94,84,128,161,9.866205567,5,3,8,5
1877,23,Male,23.62,5.92,6.31,30,35,104,9.933419677,7,1,5,9
5883,30,Male,22.23,7.08,8.85,74,117,65,6.874110198,3,7,4,4
6935,45,Female,23.63,4.48,4.85,29,64,68,11.70042225,2,8,2,5
1152,47,Male,21.83,3.29,5.46,14,31,19,4.258415303,3,1,3,6
4153,18,Other,20.9,5.83,8.93,28,200,84,6.932493759,2,4,9,1
7450,49,Male,21.3,4.33,7.03,9,87,179,7.592883527,1,5,6,10
6482,39,Male,23.58,5.31,5.73,72,90,175,9.885734777,2,6,3,8
2009,47,Male,20.58,3.22,6.64,29,281,84,7.314549202,9,8,8,5
3768,51,Female,23.95,6.78,6.83,8,122,37,10.0955022,10,3,4,4
7200,59,Male,22.93,3.91,4.98,75,181,164,10.1307658,2,6,10,7
3930,34,Other,21.6,6.48,8.88,84,151,155,9.833660714,1,2,5,10
7286,18,Other,23.82,6.76,6.94,23,190,131,10.40200364,9,3,6,9
3086,42,Male,21.82,7.17,9.36,60,227,154,9.678401672,1,10,4,2
9495,49,Other,21.43,2.4,4.97,6,208,126,5.98356115,2,6,2,7
1912,36,Other,22.87,5.72,6.85,39,143,160,4.5716087,9,2,2,8
7443,55,Other,23.28,7.03,7.74,5,114,11,8.916233066,8,10,6,8
1177,33,Female,22.25,7.11,8.86,40,67,58,11.65135698,10,7,10,8
3201,21,Female,21.45,5.68,8.23,22,276,102,4.069433933,5,9,1,9
8601,20,Other,23.7,5.17,5.47,51,68,45,10.6497653,9,3,10,10
4967,27,Other,20.62,4.04,7.42,45,43,153,5.4291823,2,4,8,3
5121,32,Other,20.5,5.81,9.31,52,100,77,11.58220825,2,6,2,6
2903,34,Female,22.23,6.07,7.84,65,0,30,10.01250905,4,10,8,8
6193,50,Male,23.72,7.6,7.88,80,98,113,5.740032534,4,1,1,9
